,JobID,Title,ExperienceLevel,Responsibilities,Keywords
338,DE-E-009,Data Engineer,Experienced,Develop batch and streaming solutions; Optimize SQL-based data retrieval; Automate pipelines with Airflow; Work with real-time analytics pipelines; Ensure cost-efficient solutions in cloud,Python; SQL; Kafka; Flink; Airflow; Azure Synapse
339,DE-E-010,Data Engineer,Experienced,Lead end-to-end data engineering projects; Architect solutions for large data lakes; Collaborate across product and engineering; Ensure robust monitoring of pipelines; Mentor junior engineers,Python; SQL; Spark; Snowflake; AWS; Kafka; Airflow
340,DS-F1,Data Scientist - Entry Level,Fresher,Assist in analyzing datasets and generating insights; Perform data cleaning and preprocessing; Implement basic predictive modeling tasks; Collaborate with senior team members; Learn best practices for data science workflows,Data Scientist; Python; R; SQL; Machine Learning; Data Analysis; Pandas; NumPy; Visualization
341,DS-F2,Junior Data Scientist,Fresher,"Support senior data scientists in analyzing datasets; Build basic machine learning models; Visualize results using Matplotlib, Seaborn, or Excel; Participate in academic projects or internships; Collaborate with team members for data-driven insights",Data Scientist; Python; R; SQL; ML Models; Data Visualization; Analytics
342,DS-F3,Data Analyst / Data Scientist Intern,Fresher,"Assist in data collection, cleaning, and analysis; Implement basic machine learning models; Visualize insights for small-scale business problems; Collaborate under supervision in research tasks; Participate in learning and internship projects",Data Scientist; Data Analyst; Python; R; SQL; Machine Learning; Internship; Data Visualization
343,DS-F4,Data Scientist - Fresher,Fresher,Perform exploratory data analysis; Build basic predictive models; Visualize business data for insights; Learn from senior team members; Contribute to small-scale projects,Data Scientist; Python; R; SQL; Data Analysis; Visualization; Machine Learning
344,DS-F5,Junior Machine Learning Engineer,Fresher,Implement basic ML models for internal projects; Preprocess datasets for modeling; Visualize results for team review; Collaborate with senior data scientists; Learn ML best practices and workflows,Machine Learning Engineer; Python; R; SQL; Data Preprocessing; ML Models; Visualization
345,DS-F6,Entry Level Data Scientist,Fresher,Support data analysis and modeling tasks; Assist in visualizations for insights; Learn data wrangling and preprocessing; Collaborate with senior team members; Participate in entry-level analytics projects,Data Scientist; Python; R; SQL; Data Analysis; Machine Learning; Visualization
346,DS-F7,Data Science Intern,Fresher,Assist in analyzing datasets; Build basic predictive models; Visualize insights for projects; Participate in learning sessions; Work under supervision for analytics tasks,Data Science Intern; Python; R; SQL; Machine Learning; Data Visualization; Data Analysis
347,DS-F8,Fresher Data Scientist,Fresher,Analyze small datasets to extract insights; Build simple predictive models; Create visualizations for reports; Collaborate with senior data scientists; Learn best practices for ML workflows,Data Scientist; Python; R; SQL; Machine Learning; Data Visualization; Entry Level
348,DS-F9,Data Science Associate,Fresher,Assist in exploratory data analysis; Implement basic predictive models; Perform data visualization; Learn ETL processes and analytics workflows; Collaborate on small-scale projects,Data Science Associate; Python; R; SQL; Machine Learning; Data Visualization; ETL
349,DS-E1,Data Scientist - Experienced,Mid-Senior,Lead data science projects; Develop predictive models and perform feature engineering; Deploy machine learning solutions; Mentor junior team members; Ensure business value from analytics insights,Data Scientist; Machine Learning; Python; R; SQL; Deep Learning; NLP; Big Data
350,DS-S1,Senior Data Scientist,Senior,Architect and deploy advanced analytics and ML solutions; Lead projects and optimize model performance; Manage a team of data scientists; Ensure insights align with business goals; Mentor junior scientists,Data Science; Machine Learning; Python; R; SQL; Deep Learning; Big Data; Analytics
351,DS-S2,Lead Data Scientist,Senior,Drive end-to-end data science initiatives; Implement ML pipelines and advanced models; Mentor and lead a team; Present actionable insights to business stakeholders; Ensure solutions deliver measurable business impact,Data Science; AI; Machine Learning; Python; R; SQL; Big Data; Leadership
352,DS-S3,Principal Data Scientist,Senior,Lead strategic analytics projects; Develop advanced ML/DL models; Manage data pipelines; Mentor junior scientists; Drive business value using data insights,Data Science; AI; Machine Learning; Big Data; Python; R; SQL; Leadership
353,DS-S4,Machine Learning Scientist,Senior,Build advanced predictive models; Optimize ML algorithms; Lead AI/ML initiatives; Mentor junior team members; Present insights to business teams,Machine Learning; Python; R; SQL; AI; Deep Learning; Big Data; Leadership
354,DS-S5,Senior Machine Learning Engineer,Senior,Design and deploy ML and AI models for large datasets; Optimize model performance; Oversee ETL processes; Mentor junior team members; Ensure high-quality ML solutions,Machine Learning Engineer; Python; R; SQL; AI; Deep Learning; Big Data; Leadership
355,DS-S6,Lead Machine Learning Scientist,Senior,Lead ML/AI projects end-to-end; Develop advanced models; Mentor junior scientists; Deliver actionable insights to stakeholders; Ensure alignment with business objectives,Machine Learning; AI; Python; R; SQL; Big Data; Leadership
356,DS-S7,Data Science Team Lead,Senior,Manage a team of data scientists; Oversee model development and feature engineering; Deploy analytics solutions; Ensure insights drive business strategy; Mentor and manage stakeholders,Data Science; AI; Machine Learning; Big Data; Leadership; Python; R; SQL
357,1,DevOps Engineer - Fresher,Fresher,Assist in automating deployments; Build basic CI/CD pipelines; Manage containerized applications; Participate in academic or bootcamp projects,DevOps; Cloud; Fresher; Entry-Level; CI/CD; Containerization; Automation
358,2,DevOps Engineer - Fresher,Fresher,Support CI/CD pipelines; Containerize applications using Docker; Deploy sample apps to cloud environments under guidance,DevOps; Cloud; Fresher; Entry-Level; CI/CD; Containerization
359,3,DevOps Engineer - Fresher,Fresher,Implement basic DevOps pipelines; Assist in Docker container setups; Deploy apps on cloud platforms for learning projects,DevOps; Cloud; Fresher; Entry-Level; CI/CD; Containerization
360,4,DevOps Engineer - Fresher,Fresher,"Assist in automating build, test, and deployment processes; Containerize applications; Deploy to cloud with guidance",DevOps; Cloud; Fresher; Entry-Level; CI/CD; Automation
361,5,DevOps Engineer - Fresher,Fresher,Support deployment automation; Setup Docker containers; Participate in CI/CD pipeline creation for projects,DevOps; Cloud; Fresher; Entry-Level; Automation; CI/CD; Containerization
362,6,DevOps Engineer - Fresher,Fresher,Assist in building CI/CD pipelines; Containerize applications with Docker; Deploy sample apps to cloud environments,DevOps; Cloud; Fresher; Entry-Level; CI/CD; Containerization
363,7,DevOps Engineer - Fresher,Fresher,Implement basic CI/CD pipelines; Containerize web apps with Docker; Deploy to cloud under supervision,DevOps; Cloud; Fresher; Entry-Level; CI/CD; Containerization
364,8,DevOps Engineer - Fresher,Fresher,"Assist in setting up automated build, test, deployment pipelines; Containerize apps; Deploy on cloud as part of team projects",DevOps; Cloud; Fresher; Entry-Level; Automation; CI/CD; Containerization
365,9,DevOps Engineer - Fresher,Fresher,Support deployment automation; Implement basic CI/CD pipelines; Containerize applications for test and learning projects,DevOps; Cloud; Fresher; Entry-Level; CI/CD; Automation; Containerization
366,10,DevOps Engineer - Experienced,Experienced,"Design, implement, and manage scalable cloud infrastructure; Lead automated CI/CD pipelines; Manage Kubernetes clusters; Ensure DevSecOps compliance",DevOps; Cloud; Experienced; Senior-Level; CI/CD; Containerization; Automation; DevSecOps
367,DMS-F-001,Digital Marketing Specialist,Fresher,Assist in planning and executing digital campaigns; Create content for social media and blogs; Support SEO and SEM optimization efforts; Assist with email marketing campaigns; Track and report basic analytics; Collaborate with team members for campaign support,Digital Marketing; SEO; SEM; Google Ads; Social Media Marketing; Content Creation; Email Marketing; Google Analytics; CMS; Marketing Tools
368,DMS-F-002,Digital Marketing Specialist,Fresher,Support digital marketing campaigns; Create content for social media and websites; Assist with SEO and SEM tasks; Monitor basic analytics metrics; Help with email marketing initiatives; Collaborate with team members,Digital Marketing; SEO; SEM; Content Creation; Social Media; Email Marketing; Analytics; Teamwork
369,DMS-F-003,Digital Marketing Specialist,Fresher,Assist in campaign execution; Create marketing content; Support SEO/SEM optimization; Track analytics and metrics; Manage basic email marketing tasks; Collaborate with team on marketing projects,Digital Marketing; SEO; SEM; Google Ads; Content Creation; Email Marketing; Analytics; Social Media
