Unnamed: 0,JobID,Title,ExperienceLevel,Responsibilities,Keywords
214,CA015,Cloud Platform Architect,Experienced,Design cloud platforms for enterprise; Implement Kubernetes clusters; Lead container orchestration strategies,Cloud Platform; Kubernetes; Docker Swarm; AWS; Azure; Terraform; CI/CD
906,SDET-E-016,Software Tester (SDET),Experienced,Lead automated testing initiatives; Design and maintain test frameworks; Integrate tests into CI/CD pipelines; Conduct performance and load testing; Mentor junior SDETs; Optimize QA metrics and defect detection rates,Automation Framework; CI/CD; Performance Testing; Selenium; Jenkins; Appium; Code Review; Test Data Management
132,BDS-E-013,Big Data Specialist,Experienced,"Lead big data architecture design; Develop and optimize ETL pipelines; Implement streaming and batch processing solutions; Integrate with cloud services; Provide data insights and visualization; Ensure governance, security and compliance; Lead cross-functional big data teams",Big Data; Hadoop; Spark Streaming; Kafka; Data Warehousing; AWS; Data Visualization; Machine Learning; Scala; SQL
1065,WEB-E-018,Web Developer,Experienced,Lead Vue.js front-end development; Integrate Node.js back-end services; Deploy applications on AWS using Docker; Implement caching strategies with Redis; Set up automated testing; Manage CI/CD pipelines,Vue.js; Node.js; Express.js; SQL; Redis; Docker; AWS; CI/CD; Jest; Enzyme
572,JD-JAVA-014,Java Developer,Experienced,Build RESTful and SOAP APIs; Collaborate with frontend teams using Angular/React; Manage relational and NoSQL databases,Java; REST APIs; SOAP; Angular; NoSQL
728,PMGR-E-018,Project Manager,Experienced,Lead projects from initiation to closure; Manage budgets and allocate resources; Identify and mitigate project risks; Engage stakeholders; Lead and mentor teams; Provide KPI dashboards and reports; Ensure alignment with organizational strategy,Project Planning; Risk Management; Stakeholder Engagement; Team Leadership; Agile; Scrum; Waterfall; Microsoft Project; Jira; Reporting
422,FE-E-016,Fintech Engineer,Experienced,Lead fintech projects and architecture; Develop blockchain-based applications; Apply machine learning models for financial analytics; Design APIs and microservices solutions; Ensure cybersecurity and regulatory compliance; Coordinate and mentor teams; Drive innovation initiatives,Blockchain Technology; Smart Contracts; Machine Learning; Cybersecurity; API Architecture; Cloud Computing; Financial Analysis; Regulatory Compliance
185,BI006,BI Analyst - Fresher,Entry-Level,Support teams in analyzing business data; Prepare dashboards; Assist in reporting for decision-making,BI; Reporting; Analytics; Fresher; Entry-Level; SQL; Tableau; Power BI
41,AI-F-002,AI Prompt Engineer,Fresher,Write and test basic prompts for AI models; Assist in NLP-related tasks; Collaborate with data science teams; Document prompt testing results; Support AI platform integration; Learn AI model evaluation techniques,Prompt Engineering; NLP; Python; TensorFlow; PyTorch; Hugging Face; GPT; AI Model Optimization
731,PY-F-001,Python Developer,Fresher,Assist in developing Python applications; Implement basic functions and classes; Support web application development using Django or Flask; Perform data manipulation and visualization tasks; Collaborate with team members on coding projects; Document code and project processes; Follow version control practices with Git; Write basic unit tests,Python; Django; Flask; NumPy; Pandas; SQL; Git; REST APIs; OOP
108,9,Backend Developer - Entry Level,Fresher,Assist in backend development of scalable APIs; Manage databases; Implement caching strategies; Participate in testing; Learn cloud deployment and security best practices,Backend Developer; Fresher; API Development; Server-Side Development; Cloud Awareness
655,OM-105,Operations Manager,Mid-Level,Manage and coordinate daily operations; Implement workflow and process improvements; Monitor team performance and provide support; Assist in budgeting and financial tracking; Analyze operational data for insights; Ensure timely completion of operational goals; Collaborate with cross-functional teams; Develop KPI dashboards; Support operational planning; Resolve operational challenges,Operations Management; Team Leadership; Process Optimization; Workflow Automation; Budgeting; Data Analysis; ERP; KPI Reporting; Cross-Functional Collaboration; Problem Solving
56,AI-E-017,AI Prompt Engineer,Experienced,Lead prompt optimization projects; Evaluate prompt performance; Collaborate with cross-functional teams; Mentor junior engineers; Document prompt design patterns; Implement prompt evaluation metrics,Prompt Optimization; LLM; NLP; Python; AI Frameworks; Model Fine-tuning
787,RE-E-017,Robotics Engineer,Experienced,"Lead advanced robotics projects; Integrate sensors, control systems, and AI; Simulate and validate robotic applications; Mentor engineering teams; Drive innovation in robotics technology",Python; C++; MATLAB; ROS; Control Systems; CAD; Embedded Systems; Sensors; Machine Learning; Simulation; Leadership; Innovation
1029,VC-F-002,Vibe Coder,Junior,Support AI-assisted coding workflows; Assist in prompt creation and refinement; Review AI-generated code for functionality; Collaborate with team on projects; Document AI-assisted development processes; Learn low-code/no-code development workflows,AI-assisted coding; Python; JavaScript; Vue; Prompt Engineering; Debugging; Collaboration; HTML; CSS
902,SDET-F-012,Software Tester (SDET),Fresher,Support QA team in automated and manual testing; Perform basic API and functional tests; Document defects and report issues; Participate in Agile ceremonies; Assist in learning test automation tools,Software Testing; Automation Testing; Selenium; API Testing; JUnit; TestNG; Agile/Scrum; Regression Testing
483,GD-E-019,Game Developer,Experienced,Architect and lead game development projects; Implement AI and multiplayer systems; Optimize graphics and shaders; Oversee cross-platform deployment; Mentor developers; Collaborate with multidisciplinary teams; Ensure project quality and timely delivery,C++; C#; Unity; Unreal Engine; Game AI; Shader Programming; Multiplayer; Performance Optimization
468,GD-F-004,Game Developer,Fresher,Assist in game feature development; Collaborate with developers and designers; Implement basic gameplay and physics mechanics; Debug and maintain code; Support graphics rendering tasks; Participate in version control and documentation,C++; C#; Unity; Unreal Engine; Game Design; Game Mechanics; Graphics Programming; Git; Debugging
956,TW-106,Technical Writer,Experienced,Develop and maintain complex technical documentation; Collaborate with cross-functional teams; Implement structured content standards; Use CMS to manage documents; Integrate AI tools to improve efficiency; Conduct SME interviews; Ensure clarity and user-focused design; Maintain version control and updates; Create visuals and diagrams; Measure content effectiveness and quality,Technical Writing; Structured Authoring; API Documentation; Adobe FrameMaker; MadCap Flare; XML; HTML; CMS; AI Tools; UX Documentation
435,FE009,Frontend Developer - Entry Level,Entry-Level,Assist in creating web interfaces and components; Work on responsive design and debugging; Collaborate with backend developers,Frontend; UI Development; Entry-Level; Fresher; Web Development
24,AI005,AI Engineer - Fresher,Entry-Level,Assist in AI model development; Data cleaning; Implement basic neural networks; Collaborate on academic or hackathon projects,AI; ML; Fresher; Entry-Level; Python; TensorFlow; Deep Learning
519,IOS-E-05,iOS Mobile App Engineer,Experienced,Develop cross-platform modules with Swift and Kotlin.; Use Crashlytics to analyze and reduce crash rates.; Implement automated unit testing for critical features.; Collaborate with designers for high-quality UI/UX.; Improve app ratings and user engagement metrics.,Kotlin; Crashlytics; User Engagement; Swift; Unit Testing
533,IOT-E-009,IoT Engineer,Experienced,Architect large-scale IoT systems; Lead embedded firmware and IoT device software development; Integrate sensors and actuators into scalable IoT solutions; Implement and maintain secure communication protocols; Manage cloud IoT platforms and edge computing deployment; Develop real-time analytics and machine learning pipelines; Oversee network security and system optimization; Mentor junior engineers and lead project teams,IoT Architecture; Embedded Firmware; Cloud Integration; Security; Edge Computing; Machine Learning; MQTT; LoRaWAN; Data Pipelines
589,MKT-E-011,Marketing Specialist,Experienced,Develop marketing strategy aligned with business goals; Manage digital campaigns including SEO/SEM and PPC; Oversee content and social media marketing; Lead email marketing automation; Analyze campaign metrics and optimize ROI; Manage brand assets; Coordinate marketing teams for project success,Digital Marketing; SEO; SEM; PPC; Content Marketing; Email Marketing; Analytics; Brand Management; Campaign Optimization; Team Leadership
688,PD-E-018,Product Designer,Experienced,Lead iterative product design cycles; Introduce new prototyping tools to the team; Use analytics dashboards to evaluate designs; Collaborate with engineering on design handoffs; Mentor interns and junior designers,UX/UI Design; Agile; A/B Testing; Product Design; Mentoring; Prototyping
792,SE-102,Sales Executive,Mid-Level,Manage sales pipeline and lead conversion; Conduct product demonstrations and presentations; Negotiate deals and close sales; Analyze sales data for forecasting and strategy; Leverage CRM and automation tools to streamline sales processes; Build and maintain client relationships; Collaborate with marketing and product teams; Develop targeted outreach campaigns; Attend client meetings and virtual presentations; Track and report on sales performance metrics,Sales Executive; CRM; Lead Generation; Negotiation; Closing Deals; Pipeline Management; Product Demo; Social Selling; Sales Forecasting; Time Management
